timestamp,DHI,DNI,GHI,Wind Speed,Temperature,Pressure
2024-01-01 00:00:00+00:00,0,0,0,0,3.2,904
2024-01-01 00:10:00+00:00,0,0,0,0,3.2,904
2024-01-01 00:20:00+00:00,0,0,0,0,3.2,904
2024-01-01 00:30:00+00:00,0,0,0,0,3.2,904
2024-01-01 00:40:00+00:00,0,0,0,0,3.1,904
2024-01-01 00:50:00+00:00,0,0,0,0,3.1,904
2024-01-01 01:00:00+00:00,0,0,0,0,3.1,904
2024-01-01 01:10:00+00:00,0,0,0,0,3.1,904
2024-01-01 01:20:00+00:00,0,0,0,0,3.0,904
2024-01-01 01:30:00+00:00,0,0,0,0,3.0,903
2024-01-01 01:40:00+00:00,0,0,0,0,2.9000000000000004,903
2024-01-01 01:50:00+00:00,0,0,0,0,2.9000000000000004,903
2024-01-01 02:00:00+00:00,0,0,0,0,2.9000000000000004,903
2024-01-01 02:10:00+00:00,0,0,0,0,2.8000000000000003,903
2024-01-01 02:20:00+00:00,0,0,0,0,2.7,903
2024-01-01 02:30:00+00:00,0,0,0,0,2.7,903
2024-01-01 02:40:00+00:00,0,0,0,0,2.6,903
2024-01-01 02:50:00+00:00,0,0,0,0,2.5,903
2024-01-01 03:00:00+00:00,0,0,0,0,2.4000000000000004,903
2024-01-01 03:10:00+00:00,0,0,0,0,2.4000000000000004,903
2024-01-01 03:20:00+00:00,0,0,0,0,2.3000000000000003,903
2024-01-01 03:30:00+00:00,0,0,0,0,2.3000000000000003,903
2024-01-01 03:40:00+00:00,0,0,0,0,2.2,903
2024-01-01 03:50:00+00:00,0,0,0,0,2.2,903
2024-01-01 04:00:00+00:00,0,0,0,0,2.1,903
2024-01-01 04:10:00+00:00,0,0,0,0,2.1,903
2024-01-01 04:20:00+00:00,0,0,0,0,2.0,903
2024-01-01 04:30:00+00:00,0,0,0,0,2.0,903
2024-01-01 04:40:00+00:00,0,0,0,0,1.9,904
2024-01-01 04:50:00+00:00,0,0,0,0,1.9,904
2024-01-01 05:00:00+00:00,0,0,0,0,1.9,904
2024-01-01 05:10:00+00:00,0,0,0,0,1.8,904
2024-01-01 05:20:00+00:00,0,0,0,0,1.8,904
2024-01-01 05:30:00+00:00,0,0,0,0,1.7000000000000002,904
2024-01-01 05:40:00+00:00,0,0,0,0,1.7000000000000002,904
2024-01-01 05:50:00+00:00,0,0,0,0,1.7000000000000002,904
2024-01-01 06:00:00+00:00,0,0,0,0,1.6,904
2024-01-01 06:10:00+00:00,0,0,0,0,1.8,904
2024-01-01 06:20:00+00:00,0,0,0,0,2.0,904
2024-01-01 06:30:00+00:00,0,0,0,0,2.1,904
2024-01-01 06:40:00+00:00,0,0,0,0,2.3000000000000003,904
2024-01-01 06:50:00+00:00,0,0,0,0,2.4000000000000004,904
2024-01-01 07:00:00+00:00,0,0,0,0,2.6,904
2024-01-01 07:10:00+00:00,11,143,14,0,3.3000000000000003,904
2024-01-01 07:20:00+00:00,19,259,31,0,4.0,904
2024-01-01 07:30:00+00:00,26,358,53,0,4.7,905
2024-01-01 07:40:00+00:00,32,447,79,0,5.300000000000001,905
2024-01-01 07:50:00+00:00,37,514,106,0,6.0,905
2024-01-01 08:00:00+00:00,42,571,134,0,6.7,905
2024-01-01 08:10:00+00:00,46,618,163,0,7.2,905
2024-01-01 08:20:00+00:00,50,658,192,0,7.6,905
2024-01-01 08:30:00+00:00,53,693,221,0,8.0,905
2024-01-01 08:40:00+00:00,55,730,250,0,8.4,905
2024-01-01 08:50:00+00:00,57,756,277,0,8.9,905
2024-01-01 09:00:00+00:00,60,778,304,0,9.3,905
2024-01-01 09:10:00+00:00,62,798,330,0,9.6,905
2024-01-01 09:20:00+00:00,64,815,355,0,10.0,905
2024-01-01 09:30:00+00:00,66,831,379,0,10.3,905
2024-01-01 09:40:00+00:00,63,860,404,0,10.6,905
2024-01-01 09:50:00+00:00,65,871,425,0,10.9,905
2024-01-01 10:00:00+00:00,66,882,445,0,11.3,905
2024-01-01 10:10:00+00:00,67,891,463,0,11.5,905
2024-01-01 10:20:00+00:00,68,899,480,0,11.7,905
2024-01-01 10:30:00+00:00,69,905,496,0,11.9,905
2024-01-01 10:40:00+00:00,69,913,510,0,12.1,905
2024-01-01 10:50:00+00:00,70,918,522,0,12.3,905
2024-01-01 11:00:00+00:00,70,922,533,0,12.5,905
2024-01-01 11:10:00+00:00,71,926,541,0,12.6,905
2024-01-01 11:20:00+00:00,71,929,549,0,12.7,904
2024-01-01 11:30:00+00:00,72,931,554,0,12.9,904
2024-01-01 11:40:00+00:00,71,933,558,0,13.0,904
2024-01-01 11:50:00+00:00,71,934,560,0,13.1,904
2024-01-01 12:00:00+00:00,71,934,560,0,13.2,904
2024-01-01 12:10:00+00:00,71,934,558,0,13.2,904
2024-01-01 12:20:00+00:00,71,932,555,0,13.2,904
2024-01-01 12:30:00+00:00,71,930,550,0,13.3,904
2024-01-01 12:40:00+00:00,77,910,540,0,13.3,904
2024-01-01 12:50:00+00:00,76,906,531,0,13.3,904
2024-01-01 13:00:00+00:00,76,902,521,0,13.3,904
2024-01-01 13:10:00+00:00,75,897,509,0,13.3,904
2024-01-01 13:20:00+00:00,74,890,495,0,13.2,904
2024-01-01 13:30:00+00:00,73,883,480,0,13.2,904
2024-01-01 13:40:00+00:00,73,874,463,0,13.1,904
2024-01-01 13:50:00+00:00,71,864,444,0,13.0,904
2024-01-01 14:00:00+00:00,70,854,425,0,13.0,903
2024-01-01 14:10:00+00:00,68,842,403,0,12.8,904
2024-01-01 14:20:00+00:00,67,828,381,0,12.7,904
2024-01-01 14:30:00+00:00,65,813,357,0,12.5,904
2024-01-01 14:40:00+00:00,63,796,332,0,12.3,904
2024-01-01 14:50:00+00:00,61,776,306,0,12.2,904
2024-01-01 15:00:00+00:00,58,753,280,0,12.0,904
2024-01-01 15:10:00+00:00,56,732,253,0,11.6,904
2024-01-01 15:20:00+00:00,53,702,225,0,11.1,904
2024-01-01 15:30:00+00:00,50,668,196,0,10.7,904
2024-01-01 15:40:00+00:00,46,628,167,0,10.3,904
2024-01-01 15:50:00+00:00,42,581,138,0,9.8,904
2024-01-01 16:00:00+00:00,37,525,109,0,9.4,904
2024-01-01 16:10:00+00:00,32,457,82,0,9.2,904
2024-01-01 16:20:00+00:00,26,375,56,0,9.0,904
2024-01-01 16:30:00+00:00,19,274,33,0,8.8,904
2024-01-01 16:40:00+00:00,12,155,16,0,8.700000000000001,904
2024-01-01 16:50:00+00:00,0,0,0,0,8.5,904
2024-01-01 17:00:00+00:00,0,0,0,0,8.3,904
2024-01-01 17:10:00+00:00,0,0,0,0,8.0,905
2024-01-01 17:20:00+00:00,0,0,0,0,7.800000000000001,905
2024-01-01 17:30:00+00:00,0,0,0,0,7.5,905
2024-01-01 17:40:00+00:00,0,0,0,0,7.300000000000001,905
2024-01-01 17:50:00+00:00,0,0,0,0,7.0,905
2024-01-01 18:00:00+00:00,0,0,0,0,6.7,905
2024-01-01 18:10:00+00:00,0,0,0,0,6.5,905
2024-01-01 18:20:00+00:00,0,0,0,0,6.300000000000001,905
2024-01-01 18:30:00+00:00,0,0,0,0,6.1000000000000005,905
2024-01-01 18:40:00+00:00,0,0,0,0,5.9,905
2024-01-01 18:50:00+00:00,0,0,0,0,5.7,905
2024-01-01 19:00:00+00:00,0,0,0,0,5.5,905
2024-01-01 19:10:00+00:00,0,0,0,0,5.5,906
2024-01-01 19:20:00+00:00,0,0,0,0,5.4,906
2024-01-01 19:30:00+00:00,0,0,0,0,5.4,906
2024-01-01 19:40:00+00:00,0,0,0,0,5.300000000000001,906
2024-01-01 19:50:00+00:00,0,0,0,0,5.2,906
2024-01-01 20:00:00+00:00,0,0,0,0,5.2,906
2024-01-01 20:10:00+00:00,0,0,0,0,5.2,906
2024-01-01 20:20:00+00:00,0,0,0,0,5.1000000000000005,906
2024-01-01 20:30:00+00:00,0,0,0,0,5.1000000000000005,906
2024-01-01 20:40:00+00:00,0,0,0,0,5.1000000000000005,906
2024-01-01 20:50:00+00:00,0,0,0,0,5.0,906
2024-01-01 21:00:00+00:00,0,0,0,0,5.0,906
2024-01-01 21:10:00+00:00,0,0,0,0,4.9,906
2024-01-01 21:20:00+00:00,0,0,0,0,4.800000000000001,906
2024-01-01 21:30:00+00:00,0,0,0,0,4.800000000000001,906
2024-01-01 21:40:00+00:00,0,0,0,0,4.7,906
2024-01-01 21:50:00+00:00,0,0,0,0,4.6000000000000005,906
2024-01-01 22:00:00+00:00,0,0,0,0,4.6000000000000005,906
2024-01-01 22:10:00+00:00,0,0,0,0,4.5,906
2024-01-01 22:20:00+00:00,0,0,0,0,4.4,906
2024-01-01 22:30:00+00:00,0,0,0,0,4.3,906
2024-01-01 22:40:00+00:00,0,0,0,0,4.2,906
2024-01-01 22:50:00+00:00,0,0,0,0,4.2,906
2024-01-01 23:00:00+00:00,0,0,0,0,4.1000000000000005,906
2024-01-01 23:10:00+00:00,0,0,0,0,4.0,906
2024-01-01 23:20:00+00:00,0,0,0,0,4.0,906
2024-01-01 23:30:00+00:00,0,0,0,0,4.0,906
2024-01-01 23:40:00+00:00,0,0,0,0,4.0,906
2024-01-01 23:50:00+00:00,0,0,0,0,3.9,906
2024-01-02 00:00:00+00:00,0,0,0,0,3.9,906
2024-01-02 00:10:00+00:00,0,0,0,0,3.9,906
2024-01-02 00:20:00+00:00,0,0,0,0,3.9,906
2024-01-02 00:30:00+00:00,0,0,0,0,4.0,906
2024-01-02 00:40:00+00:00,0,0,0,0,4.0,906
2024-01-02 00:50:00+00:00,0,0,0,0,4.0,906
2024-01-02 01:00:00+00:00,0,0,0,0,4.0,906
2024-01-02 01:10:00+00:00,0,0,0,0,4.1000000000000005,906
2024-01-02 01:20:00+00:00,0,0,0,0,4.2,906
2024-01-02 01:30:00+00:00,0,0,0,0,4.3,906
2024-01-02 01:40:00+00:00,0,0,0,0,4.4,906
2024-01-02 01:50:00+00:00,0,0,0,0,4.5,906
2024-01-02 02:00:00+00:00,0,0,0,0,4.6000000000000005,906
2024-01-02 02:10:00+00:00,0,0,0,0,4.7,906
2024-01-02 02:20:00+00:00,0,0,0,0,4.800000000000001,906
2024-01-02 02:30:00+00:00,0,0,0,0,4.9,906
2024-01-02 02:40:00+00:00,0,0,0,0,5.0,906
2024-01-02 02:50:00+00:00,0,0,0,0,5.1000000000000005,906
2024-01-02 03:00:00+00:00,0,0,0,0,5.2,906
2024-01-02 03:10:00+00:00,0,0,0,0,5.300000000000001,906
2024-01-02 03:20:00+00:00,0,0,0,0,5.4,906
2024-01-02 03:30:00+00:00,0,0,0,0,5.5,906
2024-01-02 03:40:00+00:00,0,0,0,0,5.6000000000000005,906
2024-01-02 03:50:00+00:00,0,0,0,0,5.7,906
2024-01-02 04:00:00+00:00,0,0,0,0,5.800000000000001,906
2024-01-02 04:10:00+00:00,0,0,0,0,5.800000000000001,906
2024-01-02 04:20:00+00:00,0,0,0,0,5.800000000000001,906
2024-01-02 04:30:00+00:00,0,0,0,0,5.9,906
2024-01-02 04:40:00+00:00,0,0,0,0,5.9,906
2024-01-02 04:50:00+00:00,0,0,0,0,5.9,906
2024-01-02 05:00:00+00:00,0,0,0,0,5.9,906
2024-01-02 05:10:00+00:00,0,0,0,0,6.1000000000000005,906
2024-01-02 05:20:00+00:00,0,0,0,0,6.2,906
2024-01-02 05:30:00+00:00,0,0,0,0,6.300000000000001,906
2024-01-02 05:40:00+00:00,0,0,0,0,6.5,906
2024-01-02 05:50:00+00:00,0,0,0,0,6.6000000000000005,906
2024-01-02 06:00:00+00:00,0,0,0,0,6.7,906
2024-01-02 06:10:00+00:00,0,0,0,0,6.800000000000001,906
2024-01-02 06:20:00+00:00,0,0,0,0,7.0,906
2024-01-02 06:30:00+00:00,0,0,0,0,7.1000000000000005,906
2024-01-02 06:40:00+00:00,0,0,0,0,7.2,906
2024-01-02 06:50:00+00:00,0,0,0,0,7.300000000000001,906
2024-01-02 07:00:00+00:00,0,0,0,0,7.4,907
2024-01-02 07:10:00+00:00,11,181,14,0,7.6,907
2024-01-02 07:20:00+00:00,18,307,32,0,7.800000000000001,907
2024-01-02 07:30:00+00:00,24,410,56,0,8.0,907
2024-01-02 07:40:00+00:00,30,488,82,0,8.1,907
2024-01-02 07:50:00+00:00,35,556,110,0,8.3,907
2024-01-02 08:00:00+00:00,77,2,77,0,8.5,907
2024-01-02 08:10:00+00:00,86,334,149,0,8.9,907
2024-01-02 08:20:00+00:00,47,699,198,0,9.2,907
2024-01-02 08:30:00+00:00,50,732,227,0,9.6,907
2024-01-02 08:40:00+00:00,53,760,256,0,9.9,907
2024-01-02 08:50:00+00:00,55,780,282,0,10.3,907
2024-01-02 09:00:00+00:00,58,802,310,0,10.6,907
2024-01-02 09:10:00+00:00,207,75,232,0,11.0,907
2024-01-02 09:20:00+00:00,217,130,264,0,11.3,907
2024-01-02 09:30:00+00:00,137,567,351,0,11.7,907
2024-01-02 09:40:00+00:00,163,473,350,0,12.1,907
2024-01-02 09:50:00+00:00,229,24,239,0,12.4,907
2024-01-02 10:00:00+00:00,188,423,370,0,12.8,907
2024-01-02 10:10:00+00:00,212,350,368,0,13.0,907
2024-01-02 10:20:00+00:00,206,398,389,0,13.3,907
2024-01-02 10:30:00+00:00,210,408,403,0,13.5,907
2024-01-02 10:40:00+00:00,301,79,339,0,13.8,907
2024-01-02 10:50:00+00:00,295,218,403,0,14.0,907
2024-01-02 11:00:00+00:00,258,391,454,0,14.2,907
2024-01-02 11:10:00+00:00,72,931,546,0,14.3,906
2024-01-02 11:20:00+00:00,256,428,477,0,14.4,906
2024-01-02 11:30:00+00:00,199,540,480,0,14.5,906
2024-01-02 11:40:00+00:00,264,419,483,0,14.5,906
2024-01-02 11:50:00+00:00,209,514,479,0,14.6,906
2024-01-02 12:00:00+00:00,235,368,428,0,14.7,906
2024-01-02 12:10:00+00:00,257,296,412,0,14.6,906
2024-01-02 12:20:00+00:00,251,261,387,0,14.5,906
2024-01-02 12:30:00+00:00,191,534,466,0,14.4,905
2024-01-02 12:40:00+00:00,273,127,338,0,14.4,905
2024-01-02 12:50:00+00:00,254,68,288,0,14.3,905
2024-01-02 13:00:00+00:00,220,404,420,0,14.2,905
2024-01-02 13:10:00+00:00,247,88,290,0,14.0,905
2024-01-02 13:20:00+00:00,250,168,330,0,13.9,905
2024-01-02 13:30:00+00:00,220,263,342,0,13.8,905
2024-01-02 13:40:00+00:00,241,163,314,0,13.6,905
2024-01-02 13:50:00+00:00,193,35,208,0,13.5,905
2024-01-02 14:00:00+00:00,163,22,172,0,13.4,905
2024-01-02 14:10:00+00:00,210,55,232,0,13.1,905
2024-01-02 14:20:00+00:00,200,59,223,0,12.8,905
2024-01-02 14:30:00+00:00,147,12,151,0,12.5,905
2024-01-02 14:40:00+00:00,166,38,179,0,12.2,905
2024-01-02 14:50:00+00:00,158,222,229,0,11.9,905
2024-01-02 15:00:00+00:00,148,277,230,0,11.6,905
2024-01-02 15:10:00+00:00,137,39,148,0,11.0,905
2024-01-02 15:20:00+00:00,129,190,176,0,10.4,905
2024-01-02 15:30:00+00:00,106,32,113,0,9.9,905
2024-01-02 15:40:00+00:00,103,177,138,0,9.3,904
2024-01-02 15:50:00+00:00,77,16,79,0,8.700000000000001,904
2024-01-02 16:00:00+00:00,37,551,114,0,8.1,904
2024-01-02 16:10:00+00:00,32,490,87,0,7.7,904
2024-01-02 16:20:00+00:00,27,408,60,0,7.300000000000001,904
2024-01-02 16:30:00+00:00,20,307,36,0,6.9,904
2024-01-02 16:40:00+00:00,13,204,18,0,6.5,904
2024-01-02 16:50:00+00:00,0,0,0,0,6.1000000000000005,904
2024-01-02 17:00:00+00:00,0,0,0,0,5.6000000000000005,904
2024-01-02 17:10:00+00:00,0,0,0,0,5.4,904
2024-01-02 17:20:00+00:00,0,0,0,0,5.2,904
2024-01-02 17:30:00+00:00,0,0,0,0,5.1000000000000005,904
2024-01-02 17:40:00+00:00,0,0,0,0,4.9,904
2024-01-02 17:50:00+00:00,0,0,0,0,4.7,904
2024-01-02 18:00:00+00:00,0,0,0,0,4.5,905
2024-01-02 18:10:00+00:00,0,0,0,0,4.3,905
2024-01-02 18:20:00+00:00,0,0,0,0,4.2,905
2024-01-02 18:30:00+00:00,0,0,0,0,4.0,905
2024-01-02 18:40:00+00:00,0,0,0,0,3.9,905
2024-01-02 18:50:00+00:00,0,0,0,0,3.8,905
2024-01-02 19:00:00+00:00,0,0,0,0,3.6,905
2024-01-02 19:10:00+00:00,0,0,0,0,3.6,904
2024-01-02 19:20:00+00:00,0,0,0,0,3.5,904
2024-01-02 19:30:00+00:00,0,0,0,0,3.4000000000000004,904
2024-01-02 19:40:00+00:00,0,0,0,0,3.3000000000000003,904
2024-01-02 19:50:00+00:00,0,0,0,0,3.2,904
2024-01-02 20:00:00+00:00,0,0,0,0,3.2,904
2024-01-02 20:10:00+00:00,0,0,0,0,3.2,904
2024-01-02 20:20:00+00:00,0,0,0,0,3.2,904
2024-01-02 20:30:00+00:00,0,0,0,0,3.2,904
2024-01-02 20:40:00+00:00,0,0,0,0,3.2,904
2024-01-02 20:50:00+00:00,0,0,0,0,3.2,904
2024-01-02 21:00:00+00:00,0,0,0,0,3.2,904
2024-01-02 21:10:00+00:00,0,0,0,0,3.3000000000000003,904
2024-01-02 21:20:00+00:00,0,0,0,0,3.3000000000000003,904
2024-01-02 21:30:00+00:00,0,0,0,0,3.3000000000000003,904
2024-01-02 21:40:00+00:00,0,0,0,0,3.4000000000000004,904
2024-01-02 21:50:00+00:00,0,0,0,0,3.4000000000000004,904
2024-01-02 22:00:00+00:00,0,0,0,0,3.4000000000000004,904
2024-01-02 22:10:00+00:00,0,0,0,0,3.4000000000000004,904
2024-01-02 22:20:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 22:30:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 22:40:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 22:50:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 23:00:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 23:10:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 23:20:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 23:30:00+00:00,0,0,0,0,3.4000000000000004,903
2024-01-02 23:40:00+00:00,0,0,0,0,3.5,903
2024-01-02 23:50:00+00:00,0,0,0,0,3.5,903
2024-01-03 00:00:00+00:00,0,0,0,0,3.5,902
2024-01-03 00:10:00+00:00,0,0,0,0,3.6,902
2024-01-03 00:20:00+00:00,0,0,0,0,3.6,902
2024-01-03 00:30:00+00:00,0,0,0,0,3.7,902
2024-01-03 00:40:00+00:00,0,0,0,0,3.8,902
2024-01-03 00:50:00+00:00,0,0,0,0,3.8,902
2024-01-03 01:00:00+00:00,0,0,0,0,3.9,902
2024-01-03 01:10:00+00:00,0,0,0,0,4.0,902
2024-01-03 01:20:00+00:00,0,0,0,0,4.0,901
2024-01-03 01:30:00+00:00,0,0,0,0,4.1000000000000005,901
2024-01-03 01:40:00+00:00,0,0,0,0,4.1000000000000005,901
2024-01-03 01:50:00+00:00,0,0,0,0,4.1000000000000005,901
2024-01-03 02:00:00+00:00,0,0,0,0,4.2,901
2024-01-03 02:10:00+00:00,0,0,0,0,4.1000000000000005,901
2024-01-03 02:20:00+00:00,0,0,0,0,4.0,901
2024-01-03 02:30:00+00:00,0,0,0,0,3.9,901
2024-01-03 02:40:00+00:00,0,0,0,0,3.8,901
2024-01-03 02:50:00+00:00,0,0,0,0,3.8,901
2024-01-03 03:00:00+00:00,0,0,0,0,3.7,901
2024-01-03 03:10:00+00:00,0,0,0,0,3.7,901
2024-01-03 03:20:00+00:00,0,0,0,0,3.6,901
2024-01-03 03:30:00+00:00,0,0,0,0,3.6,901
2024-01-03 03:40:00+00:00,0,0,0,0,3.6,901
2024-01-03 03:50:00+00:00,0,0,0,0,3.6,901
2024-01-03 04:00:00+00:00,0,0,0,0,3.6,901
2024-01-03 04:10:00+00:00,0,0,0,0,3.5,901
2024-01-03 04:20:00+00:00,0,0,0,0,3.4000000000000004,901
2024-01-03 04:30:00+00:00,0,0,0,0,3.3000000000000003,901
2024-01-03 04:40:00+00:00,0,0,0,0,3.2,901
2024-01-03 04:50:00+00:00,0,0,0,0,3.2,901
2024-01-03 05:00:00+00:00,0,0,0,0,3.1,901
2024-01-03 05:10:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 05:20:00+00:00,0,0,0,0,2.7,901
2024-01-03 05:30:00+00:00,0,0,0,0,2.4000000000000004,901
2024-01-03 05:40:00+00:00,0,0,0,0,2.2,901
2024-01-03 05:50:00+00:00,0,0,0,0,2.0,901
2024-01-03 06:00:00+00:00,0,0,0,0,1.8,901
2024-01-03 06:10:00+00:00,0,0,0,0,1.9,901
2024-01-03 06:20:00+00:00,0,0,0,0,1.9,901
2024-01-03 06:30:00+00:00,0,0,0,0,1.9,901
2024-01-03 06:40:00+00:00,0,0,0,0,2.0,901
2024-01-03 06:50:00+00:00,0,0,0,0,2.0,901
2024-01-03 07:00:00+00:00,0,0,0,0,2.0,901
2024-01-03 07:10:00+00:00,11,214,15,0,2.3000000000000003,901
2024-01-03 07:20:00+00:00,17,342,33,0,2.5,901
2024-01-03 07:30:00+00:00,23,443,57,0,2.8000000000000003,901
2024-01-03 07:40:00+00:00,28,521,83,0,3.0,901
2024-01-03 07:50:00+00:00,33,586,111,0,3.3000000000000003,901
2024-01-03 08:00:00+00:00,37,641,140,0,3.5,901
2024-01-03 08:10:00+00:00,40,686,170,0,3.8,901
2024-01-03 08:20:00+00:00,43,724,200,0,4.1000000000000005,901
2024-01-03 08:30:00+00:00,46,751,227,0,4.3,901
2024-01-03 08:40:00+00:00,49,776,256,0,4.6000000000000005,901
2024-01-03 08:50:00+00:00,51,801,284,0,4.800000000000001,901
2024-01-03 09:00:00+00:00,53,822,311,0,5.1000000000000005,901
2024-01-03 09:10:00+00:00,55,841,338,0,5.300000000000001,901
2024-01-03 09:20:00+00:00,57,857,364,0,5.5,901
2024-01-03 09:30:00+00:00,58,867,386,0,5.7,901
2024-01-03 09:40:00+00:00,67,854,405,0,5.9,901
2024-01-03 09:50:00+00:00,69,866,427,0,6.1000000000000005,901
2024-01-03 10:00:00+00:00,70,877,448,0,6.300000000000001,901
2024-01-03 10:10:00+00:00,71,886,466,0,6.5,900
2024-01-03 10:20:00+00:00,72,894,484,0,6.7,900
2024-01-03 10:30:00+00:00,73,902,499,0,6.9,900
2024-01-03 10:40:00+00:00,74,909,514,0,7.1000000000000005,900
2024-01-03 10:50:00+00:00,74,914,526,0,7.300000000000001,900
2024-01-03 11:00:00+00:00,75,924,540,0,7.5,900
2024-01-03 11:10:00+00:00,76,928,549,0,7.6,900
2024-01-03 11:20:00+00:00,76,931,556,0,7.7,899
2024-01-03 11:30:00+00:00,76,933,562,0,7.800000000000001,899
2024-01-03 11:40:00+00:00,74,941,567,0,7.9,899
2024-01-03 11:50:00+00:00,74,942,569,0,8.0,899
2024-01-03 12:00:00+00:00,74,942,569,0,8.1,899
2024-01-03 12:10:00+00:00,74,942,567,0,8.0,899
2024-01-03 12:20:00+00:00,74,941,564,0,7.9,899
2024-01-03 12:30:00+00:00,73,939,559,0,7.9,899
2024-01-03 12:40:00+00:00,72,938,553,0,7.800000000000001,899
2024-01-03 12:50:00+00:00,72,935,544,0,7.800000000000001,899
2024-01-03 13:00:00+00:00,71,931,534,0,7.7,899
2024-01-03 13:10:00+00:00,70,926,522,0,7.6,899
2024-01-03 13:20:00+00:00,70,920,508,0,7.5,899
2024-01-03 13:30:00+00:00,69,913,493,0,7.300000000000001,899
2024-01-03 13:40:00+00:00,68,904,476,0,7.2,899
2024-01-03 13:50:00+00:00,67,895,457,0,7.1000000000000005,899
2024-01-03 14:00:00+00:00,66,885,437,0,7.0,899
2024-01-03 14:10:00+00:00,64,874,416,0,6.800000000000001,899
2024-01-03 14:20:00+00:00,63,861,393,0,6.6000000000000005,899
2024-01-03 14:30:00+00:00,61,847,369,0,6.4,899
2024-01-03 14:40:00+00:00,58,836,345,0,6.2,899
2024-01-03 14:50:00+00:00,56,817,319,0,6.1000000000000005,899
2024-01-03 15:00:00+00:00,162,14,167,0,5.9,899
2024-01-03 15:10:00+00:00,138,7,140,0,5.6000000000000005,899
2024-01-03 15:20:00+00:00,49,744,235,0,5.4,899
2024-01-03 15:30:00+00:00,46,706,204,0,5.1000000000000005,899
2024-01-03 15:40:00+00:00,44,658,174,0,4.9,899
2024-01-03 15:50:00+00:00,41,613,145,0,4.6000000000000005,899
2024-01-03 16:00:00+00:00,36,559,116,0,4.4,899
2024-01-03 16:10:00+00:00,32,500,88,0,4.3,899
2024-01-03 16:20:00+00:00,26,421,62,0,4.2,899
2024-01-03 16:30:00+00:00,20,323,38,0,4.1000000000000005,899
2024-01-03 16:40:00+00:00,13,223,19,0,4.0,899
2024-01-03 16:50:00+00:00,0,0,0,0,3.9,899
2024-01-03 17:00:00+00:00,0,0,0,0,3.8,899
2024-01-03 17:10:00+00:00,0,0,0,0,3.8,899
2024-01-03 17:20:00+00:00,0,0,0,0,3.7,900
2024-01-03 17:30:00+00:00,0,0,0,0,3.7,900
2024-01-03 17:40:00+00:00,0,0,0,0,3.7,900
2024-01-03 17:50:00+00:00,0,0,0,0,3.6,900
2024-01-03 18:00:00+00:00,0,0,0,0,3.6,900
2024-01-03 18:10:00+00:00,0,0,0,0,3.5,900
2024-01-03 18:20:00+00:00,0,0,0,0,3.5,900
2024-01-03 18:30:00+00:00,0,0,0,0,3.4000000000000004,900
2024-01-03 18:40:00+00:00,0,0,0,0,3.3000000000000003,900
2024-01-03 18:50:00+00:00,0,0,0,0,3.2,900
2024-01-03 19:00:00+00:00,0,0,0,0,3.2,900
2024-01-03 19:10:00+00:00,0,0,0,0,3.1,900
2024-01-03 19:20:00+00:00,0,0,0,0,3.1,900
2024-01-03 19:30:00+00:00,0,0,0,0,3.1,900
2024-01-03 19:40:00+00:00,0,0,0,0,3.1,900
2024-01-03 19:50:00+00:00,0,0,0,0,3.0,900
2024-01-03 20:00:00+00:00,0,0,0,0,3.0,900
2024-01-03 20:10:00+00:00,0,0,0,0,3.0,901
2024-01-03 20:20:00+00:00,0,0,0,0,3.0,901
2024-01-03 20:30:00+00:00,0,0,0,0,3.0,901
2024-01-03 20:40:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 20:50:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 21:00:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 21:10:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 21:20:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 21:30:00+00:00,0,0,0,0,3.0,901
2024-01-03 21:40:00+00:00,0,0,0,0,3.0,901
2024-01-03 21:50:00+00:00,0,0,0,0,3.0,901
2024-01-03 22:00:00+00:00,0,0,0,0,3.0,901
2024-01-03 22:10:00+00:00,0,0,0,0,3.0,901
2024-01-03 22:20:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 22:30:00+00:00,0,0,0,0,2.9000000000000004,901
2024-01-03 22:40:00+00:00,0,0,0,0,2.8000000000000003,901
2024-01-03 22:50:00+00:00,0,0,0,0,2.8000000000000003,901
2024-01-03 23:00:00+00:00,0,0,0,0,2.7,901
2024-01-03 23:10:00+00:00,0,0,0,0,2.7,901
2024-01-03 23:20:00+00:00,0,0,0,0,2.6,901
2024-01-03 23:30:00+00:00,0,0,0,0,2.5,901
2024-01-03 23:40:00+00:00,0,0,0,0,2.4000000000000004,901
2024-01-03 23:50:00+00:00,0,0,0,0,2.4000000000000004,901
2024-01-04 00:00:00+00:00,0,0,0,0,2.3000000000000003,901
