timestamp,Temperature,Wind Speed,DHI,DNI,GHI,Pressure,pv_kW,load_kW,net_load
2024-01-01 08:00:00+00:00,6.7,0,42,571,134,905,0.0,11507000.0,11507000.0
2024-01-01 08:10:00+00:00,7.2,0,46,618,163,905,0.0,11457500.0,11457500.0
2024-01-01 08:20:00+00:00,7.6,0,50,658,192,905,0.0,11408000.0,11408000.0
2024-01-01 08:30:00+00:00,8.0,0,53,693,221,905,0.0,11358500.0,11358500.0
2024-01-01 08:40:00+00:00,8.4,0,55,730,250,905,0.0,11309000.0,11309000.0
2024-01-01 08:50:00+00:00,8.9,0,57,756,277,905,0.0,11259500.0,11259500.0
2024-01-01 09:00:00+00:00,9.3,0,60,778,304,905,0.0,11210000.0,11210000.0
2024-01-01 09:10:00+00:00,9.6,0,62,798,330,905,0.0,11166833.333333334,11166833.333333334
2024-01-01 09:20:00+00:00,10.0,0,64,815,355,905,0.0,11123666.666666666,11123666.666666666
2024-01-01 09:30:00+00:00,10.3,0,66,831,379,905,0.0,11080500.0,11080500.0
2024-01-01 09:40:00+00:00,10.6,0,63,860,404,905,0.0,11037333.333333334,11037333.333333334
2024-01-01 09:50:00+00:00,10.9,0,65,871,425,905,0.0,10994166.666666666,10994166.666666666
2024-01-01 10:00:00+00:00,11.3,0,66,882,445,905,0.0,10951000.0,10951000.0
2024-01-01 10:10:00+00:00,11.5,0,67,891,463,905,0.0,10898666.666666666,10898666.666666666
2024-01-01 10:20:00+00:00,11.7,0,68,899,480,905,0.0,10846333.333333334,10846333.333333334
2024-01-01 10:30:00+00:00,11.9,0,69,905,496,905,0.0,10794000.0,10794000.0
2024-01-01 10:40:00+00:00,12.1,0,69,913,510,905,0.0,10741666.666666666,10741666.666666666
2024-01-01 10:50:00+00:00,12.3,0,70,918,522,905,0.0,10689333.333333334,10689333.333333334
2024-01-01 11:00:00+00:00,12.5,0,70,922,533,905,0.0,10637000.0,10637000.0
2024-01-01 11:10:00+00:00,12.6,0,71,926,541,905,0.0,10613166.666666666,10613166.666666666
2024-01-01 11:20:00+00:00,12.7,0,71,929,549,904,0.0,10589333.333333334,10589333.333333334
2024-01-01 11:30:00+00:00,12.9,0,72,931,554,904,0.0,10565500.0,10565500.0
2024-01-01 11:40:00+00:00,13.0,0,71,933,558,904,0.0,10541666.666666666,10541666.666666666
2024-01-01 11:50:00+00:00,13.1,0,71,934,560,904,0.0,10517833.333333334,10517833.333333334
2024-01-01 12:00:00+00:00,13.2,0,71,934,560,904,0.0,10494000.0,10494000.0
2024-01-01 12:10:00+00:00,13.2,0,71,934,558,904,0.0,10514666.666666666,10514666.666666666
2024-01-01 12:20:00+00:00,13.2,0,71,932,555,904,0.0,10535333.333333334,10535333.333333334
2024-01-01 12:30:00+00:00,13.3,0,71,930,550,904,0.0,10556000.0,10556000.0
2024-01-01 12:40:00+00:00,13.3,0,77,910,540,904,0.0,10576666.666666666,10576666.666666666
2024-01-01 12:50:00+00:00,13.3,0,76,906,531,904,0.0,10597333.333333334,10597333.333333334
2024-01-01 13:00:00+00:00,13.3,0,76,902,521,904,0.0,10618000.0,10618000.0
2024-01-01 13:10:00+00:00,13.3,0,75,897,509,904,0.0,10663000.0,10663000.0
2024-01-01 13:20:00+00:00,13.2,0,74,890,495,904,0.0,10708000.0,10708000.0
2024-01-01 13:30:00+00:00,13.2,0,73,883,480,904,0.0,10753000.0,10753000.0
2024-01-01 13:40:00+00:00,13.1,0,73,874,463,904,0.0,10798000.0,10798000.0
2024-01-01 13:50:00+00:00,13.0,0,71,864,444,904,0.0,10843000.0,10843000.0
2024-01-01 14:00:00+00:00,13.0,0,70,854,425,903,0.0,10888000.0,10888000.0
2024-01-01 14:10:00+00:00,12.8,0,68,842,403,904,0.0,10896666.666666666,10896666.666666666
2024-01-01 14:20:00+00:00,12.7,0,67,828,381,904,0.0,10905333.333333334,10905333.333333334
2024-01-01 14:30:00+00:00,12.5,0,65,813,357,904,0.0,10914000.0,10914000.0
2024-01-01 14:40:00+00:00,12.3,0,63,796,332,904,0.0,10922666.666666666,10922666.666666666
2024-01-01 14:50:00+00:00,12.2,0,61,776,306,904,0.0,10931333.333333334,10931333.333333334
2024-01-01 15:00:00+00:00,12.0,0,58,753,280,904,0.0,10940000.0,10940000.0
2024-01-01 15:10:00+00:00,11.6,0,56,732,253,904,1548.18,10903333.333333334,10901785.153333334
2024-01-01 15:20:00+00:00,11.1,0,53,702,225,904,4383.28,10866666.666666666,10862283.386666669
2024-01-01 15:30:00+00:00,10.7,0,50,668,196,904,8066.84,10830000.0,10821933.16
2024-01-01 15:40:00+00:00,10.3,0,46,628,167,904,12779.0,10793333.333333334,10780554.333333334
2024-01-01 15:50:00+00:00,9.8,0,42,581,138,904,16693.1,10756666.666666666,10739973.566666666
2024-01-01 16:00:00+00:00,9.4,0,37,525,109,904,20604.0,10720000.0,10699396.0
2024-01-01 16:10:00+00:00,9.2,0,32,457,82,904,24140.3,10740500.0,10716359.7
2024-01-01 16:20:00+00:00,9.0,0,26,375,56,904,27807.1,10761000.0,10733192.9
2024-01-01 16:30:00+00:00,8.8,0,19,274,33,904,31264.9,10781500.0,10750235.1
2024-01-01 16:40:00+00:00,8.700000000000001,0,12,155,16,904,34718.6,10802000.0,10767281.4
2024-01-01 16:50:00+00:00,8.5,0,0,0,0,904,37723.8,10822500.0,10784776.2
2024-01-01 17:00:00+00:00,8.3,0,0,0,0,904,40445.1,10843000.0,10802554.9
2024-01-01 17:10:00+00:00,8.0,0,0,0,0,905,42915.6,10922166.666666666,10879251.066666666
2024-01-01 17:20:00+00:00,7.800000000000001,0,0,0,0,905,45179.4,11001333.333333334,10956153.933333334
2024-01-01 17:30:00+00:00,7.5,0,0,0,0,905,47346.5,11080500.0,11033153.5
2024-01-01 17:40:00+00:00,7.300000000000001,0,0,0,0,905,49611.6,11159666.666666666,11110055.066666666
2024-01-01 17:50:00+00:00,7.0,0,0,0,0,905,51113.8,11238833.333333334,11187719.533333331
2024-01-01 18:00:00+00:00,6.7,0,0,0,0,905,52717.5,11318000.0,11265282.5
2024-01-01 18:10:00+00:00,6.5,0,0,0,0,905,54185.4,11294333.333333334,11240147.933333334
2024-01-01 18:20:00+00:00,6.300000000000001,0,0,0,0,905,55517.9,11270666.666666666,11215148.766666666
2024-01-01 18:30:00+00:00,6.1000000000000005,0,0,0,0,905,56665.5,11247000.0,11190334.5
2024-01-01 18:40:00+00:00,5.9,0,0,0,0,905,57740.1,11223333.333333334,11165593.233333334
2024-01-01 18:50:00+00:00,5.7,0,0,0,0,905,58656.6,11199666.666666666,11141010.066666666
2024-01-01 19:00:00+00:00,5.5,0,0,0,0,905,59356.9,11176000.0,11116643.1
2024-01-01 19:10:00+00:00,5.5,0,0,0,0,906,60065.0,11123166.666666666,11063101.666666666
2024-01-01 19:20:00+00:00,5.4,0,0,0,0,906,60558.0,11070333.333333334,11009775.333333334
2024-01-01 19:30:00+00:00,5.4,0,0,0,0,906,60958.1,11017500.0,10956541.9
2024-01-01 19:40:00+00:00,5.300000000000001,0,0,0,0,906,61145.0,10964666.666666666,10903521.666666666
2024-01-01 19:50:00+00:00,5.2,0,0,0,0,906,61264.7,10911833.333333334,10850568.633333337
2024-01-01 20:00:00+00:00,5.2,0,0,0,0,906,61243.8,10859000.0,10797756.2
2024-01-01 20:10:00+00:00,5.2,0,0,0,0,906,61157.2,10831666.666666666,10770509.466666669
2024-01-01 20:20:00+00:00,5.1000000000000005,0,0,0,0,906,60881.6,10804333.333333334,10743451.733333334
2024-01-01 20:30:00+00:00,5.1000000000000005,0,0,0,0,906,60488.6,10777000.0,10716511.4
2024-01-01 20:40:00+00:00,5.1000000000000005,0,0,0,0,906,59602.8,10749666.666666666,10690063.866666663
2024-01-01 20:50:00+00:00,5.0,0,0,0,0,906,58889.2,10722333.333333334,10663444.133333337
2024-01-01 21:00:00+00:00,5.0,0,0,0,0,906,58160.2,10695000.0,10636839.8
2024-01-01 21:10:00+00:00,4.9,0,0,0,0,906,57219.6,10662000.0,10604780.4
2024-01-01 21:20:00+00:00,4.800000000000001,0,0,0,0,906,56119.1,10629000.0,10572880.9
2024-01-01 21:30:00+00:00,4.800000000000001,0,0,0,0,906,55228.9,10596000.0,10540771.1
2024-01-01 21:40:00+00:00,4.7,0,0,0,0,906,53930.1,10563000.0,10509069.9
2024-01-01 21:50:00+00:00,4.6000000000000005,0,0,0,0,906,52345.3,10530000.0,10477654.7
2024-01-01 22:00:00+00:00,4.6000000000000005,0,0,0,0,906,50732.6,10497000.0,10446267.4
2024-01-01 22:10:00+00:00,4.5,0,0,0,0,906,48911.4,10516333.333333334,10467421.933333334
2024-01-01 22:20:00+00:00,4.4,0,0,0,0,906,46982.8,10535666.666666666,10488683.866666663
2024-01-01 22:30:00+00:00,4.3,0,0,0,0,906,44876.5,10555000.0,10510123.5
2024-01-01 22:40:00+00:00,4.2,0,0,0,0,906,42615.7,10574333.333333334,10531717.633333337
2024-01-01 22:50:00+00:00,4.2,0,0,0,0,906,40153.4,10593666.666666666,10553513.266666666
2024-01-01 23:00:00+00:00,4.1000000000000005,0,0,0,0,906,37433.8,10613000.0,10575566.2
2024-01-01 23:10:00+00:00,4.0,0,0,0,0,906,34654.9,10824166.666666666,10789511.766666666
2024-01-01 23:20:00+00:00,4.0,0,0,0,0,906,31425.1,11035333.333333334,11003908.233333334
2024-01-01 23:30:00+00:00,4.0,0,0,0,0,906,28030.4,11246500.0,11218469.6
2024-01-01 23:40:00+00:00,4.0,0,0,0,0,906,24387.9,11457666.666666666,11433278.766666666
2024-01-01 23:50:00+00:00,3.9,0,0,0,0,906,20633.5,11668833.333333334,11648199.833333334
2024-01-02 00:00:00+00:00,3.9,0,0,0,0,906,16960.7,11880000.0,11863039.3
2024-01-02 00:10:00+00:00,3.9,0,0,0,0,906,13015.9,12088166.666666666,12075150.766666666
2024-01-02 00:20:00+00:00,3.9,0,0,0,0,906,8600.98,12296333.333333334,12287732.353333334
2024-01-02 00:30:00+00:00,4.0,0,0,0,0,906,4595.62,12504500.0,12499904.38
2024-01-02 00:40:00+00:00,4.0,0,0,0,0,906,1717.28,12712666.666666666,12710949.386666669
2024-01-02 00:50:00+00:00,4.0,0,0,0,0,906,0.0,12920833.333333334,12920833.333333334
2024-01-02 01:00:00+00:00,4.0,0,0,0,0,906,0.0,13129000.0,13129000.0
2024-01-02 01:10:00+00:00,4.1000000000000005,0,0,0,0,906,0.0,13156500.0,13156500.0
2024-01-02 01:20:00+00:00,4.2,0,0,0,0,906,0.0,13184000.0,13184000.0
2024-01-02 01:30:00+00:00,4.3,0,0,0,0,906,0.0,13211500.0,13211500.0
2024-01-02 01:40:00+00:00,4.4,0,0,0,0,906,0.0,13239000.0,13239000.0
2024-01-02 01:50:00+00:00,4.5,0,0,0,0,906,0.0,13266500.0,13266500.0
2024-01-02 02:00:00+00:00,4.6000000000000005,0,0,0,0,906,0.0,13294000.0,13294000.0
2024-01-02 02:10:00+00:00,4.7,0,0,0,0,906,0.0,13275500.0,13275500.0
2024-01-02 02:20:00+00:00,4.800000000000001,0,0,0,0,906,0.0,13257000.0,13257000.0
2024-01-02 02:30:00+00:00,4.9,0,0,0,0,906,0.0,13238500.0,13238500.0
2024-01-02 02:40:00+00:00,5.0,0,0,0,0,906,0.0,13220000.0,13220000.0
2024-01-02 02:50:00+00:00,5.1000000000000005,0,0,0,0,906,0.0,13201500.0,13201500.0
2024-01-02 03:00:00+00:00,5.2,0,0,0,0,906,0.0,13183000.0,13183000.0
2024-01-02 03:10:00+00:00,5.300000000000001,0,0,0,0,906,0.0,13172500.0,13172500.0
2024-01-02 03:20:00+00:00,5.4,0,0,0,0,906,0.0,13162000.0,13162000.0
2024-01-02 03:30:00+00:00,5.5,0,0,0,0,906,0.0,13151500.0,13151500.0
2024-01-02 03:40:00+00:00,5.6000000000000005,0,0,0,0,906,0.0,13141000.0,13141000.0
2024-01-02 03:50:00+00:00,5.7,0,0,0,0,906,0.0,13130500.0,13130500.0
2024-01-02 04:00:00+00:00,5.800000000000001,0,0,0,0,906,0.0,13120000.0,13120000.0
2024-01-02 04:10:00+00:00,5.800000000000001,0,0,0,0,906,0.0,13078000.0,13078000.0
2024-01-02 04:20:00+00:00,5.800000000000001,0,0,0,0,906,0.0,13036000.0,13036000.0
2024-01-02 04:30:00+00:00,5.9,0,0,0,0,906,0.0,12994000.0,12994000.0
2024-01-02 04:40:00+00:00,5.9,0,0,0,0,906,0.0,12952000.0,12952000.0
2024-01-02 04:50:00+00:00,5.9,0,0,0,0,906,0.0,12910000.0,12910000.0
2024-01-02 05:00:00+00:00,5.9,0,0,0,0,906,0.0,12868000.0,12868000.0
2024-01-02 05:10:00+00:00,6.1000000000000005,0,0,0,0,906,0.0,12771500.0,12771500.0
2024-01-02 05:20:00+00:00,6.2,0,0,0,0,906,0.0,12675000.0,12675000.0
2024-01-02 05:30:00+00:00,6.300000000000001,0,0,0,0,906,0.0,12578500.0,12578500.0
2024-01-02 05:40:00+00:00,6.5,0,0,0,0,906,0.0,12482000.0,12482000.0
2024-01-02 05:50:00+00:00,6.6000000000000005,0,0,0,0,906,0.0,12385500.0,12385500.0
2024-01-02 06:00:00+00:00,6.7,0,0,0,0,906,0.0,12289000.0,12289000.0
2024-01-02 06:10:00+00:00,6.800000000000001,0,0,0,0,906,0.0,12176500.0,12176500.0
2024-01-02 06:20:00+00:00,7.0,0,0,0,0,906,0.0,12064000.0,12064000.0
2024-01-02 06:30:00+00:00,7.1000000000000005,0,0,0,0,906,0.0,11951500.0,11951500.0
2024-01-02 06:40:00+00:00,7.2,0,0,0,0,906,0.0,11839000.0,11839000.0
2024-01-02 06:50:00+00:00,7.300000000000001,0,0,0,0,906,0.0,11726500.0,11726500.0
2024-01-02 07:00:00+00:00,7.4,0,0,0,0,907,0.0,11614000.0,11614000.0
2024-01-02 07:10:00+00:00,7.6,0,11,181,14,907,0.0,11540333.333333334,11540333.333333334
2024-01-02 07:20:00+00:00,7.800000000000001,0,18,307,32,907,0.0,11466666.666666666,11466666.666666666
2024-01-02 07:30:00+00:00,8.0,0,24,410,56,907,0.0,11393000.0,11393000.0
2024-01-02 07:40:00+00:00,8.1,0,30,488,82,907,0.0,11319333.333333334,11319333.333333334
2024-01-02 07:50:00+00:00,8.3,0,35,556,110,907,0.0,11245666.666666666,11245666.666666666
2024-01-02 08:00:00+00:00,8.5,0,77,2,77,907,0.0,11172000.0,11172000.0
2024-01-02 08:10:00+00:00,8.9,0,86,334,149,907,0.0,11138166.666666666,11138166.666666666
2024-01-02 08:20:00+00:00,9.2,0,47,699,198,907,0.0,11104333.333333334,11104333.333333334
2024-01-02 08:30:00+00:00,9.6,0,50,732,227,907,0.0,11070500.0,11070500.0
2024-01-02 08:40:00+00:00,9.9,0,53,760,256,907,0.0,11036666.666666666,11036666.666666666
2024-01-02 08:50:00+00:00,10.3,0,55,780,282,907,0.0,11002833.333333334,11002833.333333334
2024-01-02 09:00:00+00:00,10.6,0,58,802,310,907,0.0,10969000.0,10969000.0
2024-01-02 09:10:00+00:00,11.0,0,207,75,232,907,0.0,10939166.666666666,10939166.666666666
2024-01-02 09:20:00+00:00,11.3,0,217,130,264,907,0.0,10909333.333333334,10909333.333333334
2024-01-02 09:30:00+00:00,11.7,0,137,567,351,907,0.0,10879500.0,10879500.0
2024-01-02 09:40:00+00:00,12.1,0,163,473,350,907,0.0,10849666.666666666,10849666.666666666
2024-01-02 09:50:00+00:00,12.4,0,229,24,239,907,0.0,10819833.333333334,10819833.333333334
2024-01-02 10:00:00+00:00,12.8,0,188,423,370,907,0.0,10790000.0,10790000.0
2024-01-02 10:10:00+00:00,13.0,0,212,350,368,907,0.0,10759666.666666666,10759666.666666666
2024-01-02 10:20:00+00:00,13.3,0,206,398,389,907,0.0,10729333.333333334,10729333.333333334
2024-01-02 10:30:00+00:00,13.5,0,210,408,403,907,0.0,10699000.0,10699000.0
2024-01-02 10:40:00+00:00,13.8,0,301,79,339,907,0.0,10668666.666666666,10668666.666666666
2024-01-02 10:50:00+00:00,14.0,0,295,218,403,907,0.0,10638333.333333334,10638333.333333334
2024-01-02 11:00:00+00:00,14.2,0,258,391,454,907,0.0,10608000.0,10608000.0
2024-01-02 11:10:00+00:00,14.3,0,72,931,546,906,0.0,10644500.0,10644500.0
2024-01-02 11:20:00+00:00,14.4,0,256,428,477,906,0.0,10681000.0,10681000.0
2024-01-02 11:30:00+00:00,14.5,0,199,540,480,906,0.0,10717500.0,10717500.0
2024-01-02 11:40:00+00:00,14.5,0,264,419,483,906,0.0,10754000.0,10754000.0
2024-01-02 11:50:00+00:00,14.6,0,209,514,479,906,0.0,10790500.0,10790500.0
2024-01-02 12:00:00+00:00,14.7,0,235,368,428,906,0.0,10827000.0,10827000.0
2024-01-02 12:10:00+00:00,14.6,0,257,296,412,906,0.0,10960000.0,10960000.0
2024-01-02 12:20:00+00:00,14.5,0,251,261,387,906,0.0,11093000.0,11093000.0
2024-01-02 12:30:00+00:00,14.4,0,191,534,466,905,0.0,11226000.0,11226000.0
2024-01-02 12:40:00+00:00,14.4,0,273,127,338,905,0.0,11359000.0,11359000.0
2024-01-02 12:50:00+00:00,14.3,0,254,68,288,905,0.0,11492000.0,11492000.0
2024-01-02 13:00:00+00:00,14.2,0,220,404,420,905,0.0,11625000.0,11625000.0
2024-01-02 13:10:00+00:00,14.0,0,247,88,290,905,0.0,11790000.0,11790000.0
2024-01-02 13:20:00+00:00,13.9,0,250,168,330,905,0.0,11955000.0,11955000.0
2024-01-02 13:30:00+00:00,13.8,0,220,263,342,905,0.0,12120000.0,12120000.0
2024-01-02 13:40:00+00:00,13.6,0,241,163,314,905,0.0,12285000.0,12285000.0
2024-01-02 13:50:00+00:00,13.5,0,193,35,208,905,0.0,12450000.0,12450000.0
2024-01-02 14:00:00+00:00,13.4,0,163,22,172,905,0.0,12615000.0,12615000.0
2024-01-02 14:10:00+00:00,13.1,0,210,55,232,905,0.0,12705500.0,12705500.0
2024-01-02 14:20:00+00:00,12.8,0,200,59,223,905,0.0,12796000.0,12796000.0
2024-01-02 14:30:00+00:00,12.5,0,147,12,151,905,0.0,12886500.0,12886500.0
2024-01-02 14:40:00+00:00,12.2,0,166,38,179,905,0.0,12977000.0,12977000.0
2024-01-02 14:50:00+00:00,11.9,0,158,222,229,905,0.0,13067500.0,13067500.0
2024-01-02 15:00:00+00:00,11.6,0,148,277,230,905,0.0,13158000.0,13158000.0
2024-01-02 15:10:00+00:00,11.0,0,137,39,148,905,1839.94,13223833.333333334,13221993.393333334
2024-01-02 15:20:00+00:00,10.4,0,129,190,176,905,4661.85,13289666.666666666,13285004.816666666
2024-01-02 15:30:00+00:00,9.9,0,106,32,113,905,8343.8,13355500.0,13347156.2
2024-01-02 15:40:00+00:00,9.3,0,103,177,138,904,13000.6,13421333.333333334,13408332.733333334
2024-01-02 15:50:00+00:00,8.700000000000001,0,77,16,79,904,17092.1,13487166.666666666,13470074.566666666
2024-01-02 16:00:00+00:00,8.1,0,37,551,114,904,6384.58,13553000.0,13546615.42
2024-01-02 16:10:00+00:00,7.7,0,32,490,87,904,18979.5,13570000.0,13551020.5
2024-01-02 16:20:00+00:00,7.300000000000001,0,27,408,60,904,28669.1,13587000.0,13558330.9
2024-01-02 16:30:00+00:00,6.9,0,20,307,36,904,32129.0,13604000.0,13571871.0
2024-01-02 16:40:00+00:00,6.5,0,13,204,18,904,35407.3,13621000.0,13585592.7
2024-01-02 16:50:00+00:00,6.1000000000000005,0,0,0,0,904,38234.9,13638000.0,13599765.1
2024-01-02 17:00:00+00:00,5.6000000000000005,0,0,0,0,904,41000.2,13655000.0,13613999.8
2024-01-02 17:10:00+00:00,5.4,0,0,0,0,904,22477.5,13613333.333333334,13590855.833333334
2024-01-02 17:20:00+00:00,5.2,0,0,0,0,904,25978.3,13571666.666666666,13545688.366666663
2024-01-02 17:30:00+00:00,5.1000000000000005,0,0,0,0,904,40979.7,13530000.0,13489020.3
2024-01-02 17:40:00+00:00,4.9,0,0,0,0,904,39502.0,13488333.333333334,13448831.333333334
2024-01-02 17:50:00+00:00,4.7,0,0,0,0,904,20452.6,13446666.666666666,13426214.066666666
2024-01-02 18:00:00+00:00,4.5,0,0,0,0,905,39736.4,13405000.0,13365263.6
2024-01-02 18:10:00+00:00,4.3,0,0,0,0,905,38512.0,13378333.333333334,13339821.333333334
2024-01-02 18:20:00+00:00,4.2,0,0,0,0,905,40825.7,13351666.666666666,13310840.966666669
2024-01-02 18:30:00+00:00,4.0,0,0,0,0,905,42032.3,13325000.0,13282967.7
2024-01-02 18:40:00+00:00,3.9,0,0,0,0,905,31030.9,13298333.333333334,13267302.433333334
2024-01-02 18:50:00+00:00,3.8,0,0,0,0,905,38847.2,13271666.666666666,13232819.466666669
2024-01-02 19:00:00+00:00,3.6,0,0,0,0,905,45819.1,13245000.0,13199180.9
2024-01-02 19:10:00+00:00,3.6,0,0,0,0,904,59971.4,13121166.666666666,13061195.266666666
2024-01-02 19:20:00+00:00,3.5,0,0,0,0,904,47972.2,12997333.333333334,12949361.133333337
2024-01-02 19:30:00+00:00,3.4000000000000004,0,0,0,0,904,50312.6,12873500.0,12823187.4
2024-01-02 19:40:00+00:00,3.3000000000000003,0,0,0,0,904,48326.5,12749666.666666666,12701340.166666666
2024-01-02 19:50:00+00:00,3.2,0,0,0,0,904,49834.8,12625833.333333334,12575998.533333331
2024-01-02 20:00:00+00:00,3.2,0,0,0,0,904,43225.1,12502000.0,12458774.9
2024-01-02 20:10:00+00:00,3.2,0,0,0,0,904,40977.5,12492333.333333334,12451355.833333334
2024-01-02 20:20:00+00:00,3.2,0,0,0,0,904,37691.3,12482666.666666666,12444975.366666663
2024-01-02 20:30:00+00:00,3.2,0,0,0,0,904,49285.4,12473000.0,12423714.6
2024-01-02 20:40:00+00:00,3.2,0,0,0,0,904,31024.5,12463333.333333334,12432308.833333334
2024-01-02 20:50:00+00:00,3.2,0,0,0,0,904,25750.5,12453666.666666666,12427916.166666666
2024-01-02 21:00:00+00:00,3.2,0,0,0,0,904,43229.2,12444000.0,12400770.8
2024-01-02 21:10:00+00:00,3.3000000000000003,0,0,0,0,904,26323.8,12456333.333333334,12430009.533333331
2024-01-02 21:20:00+00:00,3.3000000000000003,0,0,0,0,904,31846.5,12468666.666666666,12436820.166666666
2024-01-02 21:30:00+00:00,3.3000000000000003,0,0,0,0,904,34893.5,12481000.0,12446106.5
2024-01-02 21:40:00+00:00,3.4000000000000004,0,0,0,0,904,30578.7,12493333.333333334,12462754.633333337
2024-01-02 21:50:00+00:00,3.4000000000000004,0,0,0,0,904,18282.0,12505666.666666666,12487384.666666666
2024-01-02 22:00:00+00:00,3.4000000000000004,0,0,0,0,904,14098.3,12518000.0,12503901.7
2024-01-02 22:10:00+00:00,3.4000000000000004,0,0,0,0,904,21207.0,12540833.333333334,12519626.333333334
2024-01-02 22:20:00+00:00,3.4000000000000004,0,0,0,0,903,20517.3,12563666.666666666,12543149.366666663
2024-01-02 22:30:00+00:00,3.4000000000000004,0,0,0,0,903,12352.1,12586500.0,12574147.9
2024-01-02 22:40:00+00:00,3.4000000000000004,0,0,0,0,903,16265.0,12609333.333333334,12593068.333333334
2024-01-02 22:50:00+00:00,3.4000000000000004,0,0,0,0,903,24352.1,12632166.666666666,12607814.566666666
2024-01-02 23:00:00+00:00,3.4000000000000004,0,0,0,0,903,25837.1,12655000.0,12629162.9
2024-01-02 23:10:00+00:00,3.4000000000000004,0,0,0,0,903,13746.5,12774666.666666666,12760920.166666666
2024-01-02 23:20:00+00:00,3.4000000000000004,0,0,0,0,903,19209.6,12894333.333333334,12875123.733333334
2024-01-02 23:30:00+00:00,3.4000000000000004,0,0,0,0,903,10459.4,13014000.0,13003540.6
2024-01-02 23:40:00+00:00,3.5,0,0,0,0,903,15369.5,13133666.666666666,13118297.166666666
2024-01-02 23:50:00+00:00,3.5,0,0,0,0,903,6725.5,13253333.333333334,13246607.833333334
2024-01-03 00:00:00+00:00,3.5,0,0,0,0,902,17592.0,13373000.0,13355408.0
2024-01-03 00:10:00+00:00,3.6,0,0,0,0,902,13670.3,13565500.0,13551829.7
2024-01-03 00:20:00+00:00,3.6,0,0,0,0,902,9541.0,13758000.0,13748459.0
2024-01-03 00:30:00+00:00,3.7,0,0,0,0,902,5186.21,13950500.0,13945313.79
2024-01-03 00:40:00+00:00,3.8,0,0,0,0,902,2296.73,14143000.0,14140703.27
2024-01-03 00:50:00+00:00,3.8,0,0,0,0,902,-0.0,14335500.0,14335500.0
2024-01-03 01:00:00+00:00,3.9,0,0,0,0,902,0.0,14528000.0,14528000.0
2024-01-03 01:10:00+00:00,4.0,0,0,0,0,902,0.0,14529333.333333334,14529333.333333334
2024-01-03 01:20:00+00:00,4.0,0,0,0,0,901,0.0,14530666.666666666,14530666.666666666
2024-01-03 01:30:00+00:00,4.1000000000000005,0,0,0,0,901,0.0,14532000.0,14532000.0
2024-01-03 01:40:00+00:00,4.1000000000000005,0,0,0,0,901,0.0,14533333.333333334,14533333.333333334
2024-01-03 01:50:00+00:00,4.1000000000000005,0,0,0,0,901,0.0,14534666.666666666,14534666.666666666
2024-01-03 02:00:00+00:00,4.2,0,0,0,0,901,0.0,14536000.0,14536000.0
2024-01-03 02:10:00+00:00,4.1000000000000005,0,0,0,0,901,0.0,14510166.666666666,14510166.666666666
2024-01-03 02:20:00+00:00,4.0,0,0,0,0,901,0.0,14484333.333333334,14484333.333333334
2024-01-03 02:30:00+00:00,3.9,0,0,0,0,901,0.0,14458500.0,14458500.0
2024-01-03 02:40:00+00:00,3.8,0,0,0,0,901,0.0,14432666.666666666,14432666.666666666
2024-01-03 02:50:00+00:00,3.8,0,0,0,0,901,0.0,14406833.333333334,14406833.333333334
2024-01-03 03:00:00+00:00,3.7,0,0,0,0,901,0.0,14381000.0,14381000.0
2024-01-03 03:10:00+00:00,3.7,0,0,0,0,901,0.0,14340166.666666666,14340166.666666666
2024-01-03 03:20:00+00:00,3.6,0,0,0,0,901,0.0,14299333.333333334,14299333.333333334
2024-01-03 03:30:00+00:00,3.6,0,0,0,0,901,0.0,14258500.0,14258500.0
2024-01-03 03:40:00+00:00,3.6,0,0,0,0,901,0.0,14217666.666666666,14217666.666666666
2024-01-03 03:50:00+00:00,3.6,0,0,0,0,901,0.0,14176833.333333334,14176833.333333334
2024-01-03 04:00:00+00:00,3.6,0,0,0,0,901,0.0,14136000.0,14136000.0
2024-01-03 04:10:00+00:00,3.5,0,0,0,0,901,0.0,14097833.333333334,14097833.333333334
2024-01-03 04:20:00+00:00,3.4000000000000004,0,0,0,0,901,0.0,14059666.666666666,14059666.666666666
2024-01-03 04:30:00+00:00,3.3000000000000003,0,0,0,0,901,0.0,14021500.0,14021500.0
2024-01-03 04:40:00+00:00,3.2,0,0,0,0,901,0.0,13983333.333333334,13983333.333333334
2024-01-03 04:50:00+00:00,3.2,0,0,0,0,901,0.0,13945166.666666666,13945166.666666666
2024-01-03 05:00:00+00:00,3.1,0,0,0,0,901,0.0,13907000.0,13907000.0
2024-01-03 05:10:00+00:00,2.9000000000000004,0,0,0,0,901,0.0,13777833.333333334,13777833.333333334
2024-01-03 05:20:00+00:00,2.7,0,0,0,0,901,0.0,13648666.666666666,13648666.666666666
2024-01-03 05:30:00+00:00,2.4000000000000004,0,0,0,0,901,0.0,13519500.0,13519500.0
2024-01-03 05:40:00+00:00,2.2,0,0,0,0,901,0.0,13390333.333333334,13390333.333333334
2024-01-03 05:50:00+00:00,2.0,0,0,0,0,901,0.0,13261166.666666666,13261166.666666666
2024-01-03 06:00:00+00:00,1.8,0,0,0,0,901,0.0,13132000.0,13132000.0
2024-01-03 06:10:00+00:00,1.9,0,0,0,0,901,0.0,13027666.666666666,13027666.666666666
